player_id,display_name,PC1,PC2,PC3,PC4,PC5,PC6
millere01,Reggie Miller,3.4748412152235693,1.5152010755150873,0.8933150641188753,0.07509890614848046,1.0132157573993121,0.38055884170027643
mingya01,Yao Ming,4.840754997281657,-0.09015934454245583,-0.11985793479645056,0.9905351306767579,-0.3304520939010425,1.0704274675968495
moncrsi01,Sidney Moncrief,3.0989357899024292,-0.07687342146228537,0.9730603460650383,0.3946615451133196,1.191513027478028,0.17781361910317559
mournal01,Alonzo Mourning,2.8723074816500995,-0.7095094366081603,1.0798973228769457,0.8274384146962782,-0.6902157239856285,1.0901348345630395
mutomdi01,Dikembe Mutombo,2.083744465306469,-0.9231960889194994,1.5268213685247454,0.17519369126628573,0.7918443419300883,1.0263289133265332
nashst01,Steve Nash,3.1449256207414193,0.3421559729887952,-0.856567851962671,-0.17427894976207137,1.05937464191618,1.4086164879918177
nowitdi01,Dirk Nowitzki,4.519712656000151,1.271023748680541,0.07446748242136084,0.3171794659537949,-0.32038358314292836,0.3628191525392857
olajuha01,Hakeem Olajuwon,5.195621121314361,-0.9559997760829179,0.18312133183566925,-0.5455317666959648,-1.0206513957682124,-0.8676320495313105
onealsh01,Shaquille O'Neal,5.613561854341417,-0.18368782011317544,-0.4382045339205462,0.6715847834181988,-0.6205433889113454,0.9514788456624537
parisro01,Robert Parish,2.5849781873338156,-0.23041910422283066,0.3443426986731837,0.7184000118715288,0.1145478961944103,-0.39313405945283236
parketo01,Tony Parker,2.361997145054036,-0.21899940351762825,-1.0674711844451639,1.4888461968346027,0.3460683472110073,0.16532318446424063
paulch01,Chris Paul,5.237653205062276,-0.2165444809816573,-0.7332918609910318,-0.877612946309115,0.6918400311238588,-0.6246938308019164
paytoga01,Gary Payton,3.4216402756858866,-0.23121824897230034,0.2013217514850957,0.2839834204712383,0.09618752223969555,-0.3705632053272975
piercpa01,Paul Pierce,3.800926798482719,0.028187989939634686,-0.33108717236150303,-0.17612845485492415,-0.3756634308409581,0.5500817346741383
pippesc01,Scottie Pippen,3.9934915604674845,-0.6687577217020536,-0.636351847428107,-1.8632874108707833,-0.3261171929245525,0.07161339714239429
pricema01,Mark Price,3.0623927767446144,0.91287696093372,-0.36770855122523644,-0.10172195242104876,0.04677444922152281,0.4543255150379933
randoza01,Zach Randolph,1.9369435373408628,0.37370194886466296,-1.2488844349827801,1.0471609309080119,-0.42999894079827217,-0.29828795895954247
